"batch_id","dataset_id","chart_dim_rule","lambda_ridge","lambda_sync","status","error","support_size","degree","kernel","chart_dim_summary","cv_rmse_observed","observed_rmse","truth_rmse","total_local_gcv","sync_energy","mean_sync_squared_disagreement","ridge_median","ridge_max","elapsed_sec","requested_zero_ridge_fallback"
"FB04","LA-D1-HC-Gv-N500","auto",1e-10,10,"ok",,35,2,"tricube",1,0.115963610725241,0.106372717240014,0.0517621609528496,2.7622286088681,0.300273267127061,1.78750138819236e-05,8.77956316437233e-07,8.77956316437233e-07,13.334,FALSE
"FB04","LA-D1-HC-Gv-N500","auto",1e-08,0,"ok",,35,2,"tricube",1,0.120962857471965,0.09568317898455,0.0455839422959069,2.56075619085931,10.8904799790227,0.000648301071448586,1.44606058672361e-07,3.25200038372343e-07,0.146999999999991,FALSE
"FB04","LA-D1-HC-Gv-N500","auto",1e-08,0.01,"ok",,35,2,"tricube",1,0.116375861164624,0.096136393907761,0.0444364501849945,2.56722757001671,6.46471734750793,0.000384839161457948,3.88566604938082e-07,3.88566604938082e-07,14.165,FALSE
"FB04","LA-D1-HC-Gv-N500","auto",1e-08,0.03,"ok",,35,2,"tricube",1,0.115431193121274,0.0964842785881547,0.0436246671382224,2.57170798541248,4.7237792243201,0.000281202585956926,5.58131689879131e-07,5.58131689879131e-07,13.578,FALSE
"FB04","LA-D1-HC-Gv-N500","auto",1e-08,0.1,"ok",,35,2,"tricube",1,0.114326175230977,0.0973712773320834,0.0429000754533826,2.58361322001701,2.94692909055194,0.000175428198809221,1.17063168955509e-06,1.17063168955509e-06,13.242,FALSE
"FB04","LA-D1-HC-Gv-N500","auto",1e-08,0.3,"ok",,35,2,"tricube",1,0.114003309011354,0.0989019200866308,0.0432667148122037,2.60524115330371,1.73751357936574,0.000103432715300797,2.92063168862919e-06,2.92063168862919e-06,13.453,FALSE
"FB04","LA-D1-HC-Gv-N500","auto",1e-08,1,"ok",,35,2,"tricube",1,0.11436321319405,0.101439232483137,0.0455179930714147,2.64589840343673,0.892265078359078,5.31157862124144e-05,9.04563168538853e-06,9.04563168538853e-06,13.437,FALSE
"FB04","LA-D1-HC-Gv-N500","auto",1e-08,3,"ok",,35,2,"tricube",1,0.114504519809817,0.104041542146603,0.0483787556716481,2.69697930271897,0.518991216277447,3.08951085933008e-05,2.65456316761291e-05,2.65456316761291e-05,13.37,FALSE
"FB04","LA-D1-HC-Gv-N500","auto",1e-08,10,"ok",,35,2,"tricube",1,0.115621369542679,0.107175418319554,0.0521903572491336,2.78877681755361,0.303123733849898,1.80446997574868e-05,8.77956316437233e-05,8.77956316437233e-05,13.344,FALSE
"FB04","LA-D1-HC-Gv-N500","auto",1e-06,0,"ok",,35,2,"tricube",1,0.1172012905885,0.0967003527524089,0.0447858465741006,2.59465498467395,8.17495321143186,0.000486648057406278,1.44606058672361e-05,3.25200038372343e-05,0.153999999999996,FALSE
"FB04","LA-D1-HC-Gv-N500","auto",1e-06,0.01,"ok",,35,2,"tricube",1,0.114612715070153,0.0972712791772361,0.0436786239151214,2.60544110618068,6.02478069226274,0.000358650104087259,3.88566604938082e-05,3.88566604938082e-05,14.087,FALSE
"FB04","LA-D1-HC-Gv-N500","auto",1e-06,0.03,"ok",,35,2,"tricube",1,0.113991978098809,0.0976440931110157,0.042903748366404,2.61050626605694,4.44736380823125,0.000264747809789072,5.58131689879131e-05,5.58131689879131e-05,13.359,FALSE
"FB04","LA-D1-HC-Gv-N500","auto",1e-06,0.1,"ok",,35,2,"tricube",1,0.11343839858145,0.0985648123392481,0.0424167827595414,2.62312687008139,2.82041024847307,0.00016789663903994,0.000117063168955509,0.000117063168955509,13.303,FALSE
"FB04","LA-D1-HC-Gv-N500","auto",1e-06,0.3,"ok",,35,2,"tricube",1,0.113468688130611,0.100134213123202,0.0432432302272528,2.64473442635084,1.75574215657806,0.000104517847100359,0.000292063168862919,0.000292063168862919,13.476,FALSE
"FB04","LA-D1-HC-Gv-N500","auto",1e-06,1,"ok",,35,2,"tricube",1,0.114225442061412,0.102912033773761,0.0461487746661824,2.69009065306076,0.989327528671451,5.88938318684502e-05,0.000904563168538853,0.000904563168538853,13.442,FALSE
"FB04","LA-D1-HC-Gv-N500","auto",1e-06,3,"ok",,35,2,"tricube",1,0.115626476392731,0.106400989446795,0.050228283322351,2.76920853892261,0.596538715816382,3.5511445718578e-05,0.00265456316761291,0.00265456316761291,13.447,FALSE
"FB04","LA-D1-HC-Gv-N500","auto",1e-06,10,"ok",,35,2,"tricube",1,0.119329680058322,0.111689975536854,0.056974383078656,2.94534061084757,0.322376497922932,1.91908005355e-05,0.00877956316437233,0.00877956316437233,13.268,FALSE
"FB04","LA-D1-HC-Gv-N500","local.auto",0,0,"ok",,35,2,"tricube",1,2803.57907628473,0.0829471225580208,0.0540874951459715,2.49953028053581,10.9090389615005,0.000649405871994437,0,0,0.163999999999987,FALSE
"FB04","LA-D1-HC-Gv-N500","local.auto",0,0.01,"ok",,35,2,"tricube",1,0.179646786940347,0.0829867940226465,0.0530269818041745,2.49999079190972,7.08486506479405,0.000421756031086046,0,0,13.945,FALSE
"FB04","LA-D1-HC-Gv-N500","local.auto",0,0.03,"ok",,35,2,"tricube",1,0.165335553954238,0.083178789523435,0.0515673978645379,2.50215216447981,5.70517616654506,0.000339624316715013,0,0,13.822,FALSE
"FB04","LA-D1-HC-Gv-N500","local.auto",0,0.1,"ok",,35,2,"tricube",1,0.140671435627662,0.0839570759713221,0.0488158684546631,2.51279534704414,3.60908969346928,0.000214846060020962,0,0,13.826,FALSE
"FB04","LA-D1-HC-Gv-N500","local.auto",0,0.3,"ok",,35,2,"tricube",1,0.124283113553753,0.0855017153755027,0.0456880015338288,2.53871230755385,1.87132528598489,0.000111398413134194,0,0,13.812,FALSE
"FB04","LA-D1-HC-Gv-N500","local.auto",0,1,"ok",,35,2,"tricube",1,0.115762578559876,0.0878107139865923,0.042503740677612,2.59179468992747,0.735847726453012,4.38043934152943e-05,0,0,13.691,FALSE
"FB04","LA-D1-HC-Gv-N500","local.auto",0,3,"ok",,35,2,"tricube",1,0.111566825963709,0.0898507645956484,0.0400387026494411,2.65664928241704,0.300508642637278,1.78890255871708e-05,0,0,13.702,FALSE
"FB04","LA-D1-HC-Gv-N500","local.auto",0,10,"ok",,35,2,"tricube",1,0.108918457948642,0.0919409578362527,0.0376737338149963,2.74264589502663,0.122931847714066,7.31802902550634e-06,0,0,13.697,FALSE
"FB04","LA-D1-HC-Gv-N500","local.auto",1e-10,0,"ok",,35,2,"tricube",1,0.194768768393893,0.0888408256330755,0.0418487822610693,2.83707995501548,10.8777184257093,0.000647541386962471,1.44606058672361e-09,3.25200038372343e-09,0.13900000000001,FALSE
"FB04","LA-D1-HC-Gv-N500","local.auto",1e-10,0.01,"ok",,35,2,"tricube",1,0.11687323348708,0.0894480396383827,0.0403991269254005,2.84538930868886,4.31982238784374,0.000257155376797085,3.88566604938082e-09,3.88566604938082e-09,14.07,FALSE
"FB04","LA-D1-HC-Gv-N500","local.auto",1e-10,0.03,"ok",,35,2,"tricube",1,0.114769083880265,0.0898286809149463,0.039303648786516,2.84963646969496,3.14061319584225,0.000186958049947475,5.58131689879131e-09,5.58131689879131e-09,13.632,FALSE
"FB04","LA-D1-HC-Gv-N500","local.auto",1e-10,0.1,"ok",,35,2,"tricube",1,0.112229650325919,0.0906804746246629,0.0374378957156303,2.86094470764367,1.8106898463474,0.000107788836645329,1.17063168955509e-08,1.17063168955509e-08,13.671,FALSE
"FB04","LA-D1-HC-Gv-N500","local.auto",1e-10,0.3,"ok",,35,2,"tricube",1,0.109880765784127,0.0918707153587625,0.0356159992316501,2.88050435861084,0.884584278708665,5.265855469897e-05,2.92063168862919e-08,2.92063168862919e-08,13.715,FALSE
"FB04","LA-D1-HC-Gv-N500","local.auto",1e-10,1,"ok",,35,2,"tricube",1,0.107616503519947,0.0932704779194346,0.0339434633868792,2.91212849211523,0.350192863106031,2.08466852519445e-05,9.04563168538853e-08,9.04563168538853e-08,13.695,FALSE
"FB04","LA-D1-HC-Gv-N500","local.auto",1e-10,3,"ok",,35,2,"tricube",1,0.105964850039773,0.0944355341668392,0.0327227816062473,2.94733486743887,0.153736476502074,9.1518025494749e-06,2.65456316761291e-07,2.65456316761291e-07,13.901,FALSE
"FB04","LA-D1-HC-Gv-N500","local.auto",1e-10,10,"ok",,35,2,"tricube",1,0.10515680957494,0.0957981889382026,0.0321355098497238,2.99232492339823,0.0708176320730952,4.21571380130847e-06,8.77956316437233e-07,8.77956316437233e-07,13.851,FALSE
"FB04","LA-D1-HC-Gv-N500","local.auto",1e-08,0,"ok",,35,2,"tricube",1,0.122643091930574,0.0899358641455313,0.0399827119785486,2.87327764707069,7.81308921801335,0.00046510659962813,1.44606058672361e-07,3.25200038372343e-07,0.137,FALSE
"FB04","LA-D1-HC-Gv-N500","local.auto",1e-08,0.01,"ok",,35,2,"tricube",1,0.111173733978032,0.0905870889024179,0.0382932502270227,2.88498208663462,3.95962310489656,0.000235713017826731,3.88566604938082e-07,3.88566604938082e-07,13.723,FALSE
"FB04","LA-D1-HC-Gv-N500","local.auto",1e-08,0.03,"ok",,35,2,"tricube",1,0.109939390569053,0.0910024869106249,0.0371936145046713,2.89124995295991,2.74377838973823,0.000163334809238078,5.58131689879131e-07,5.58131689879131e-07,13.621,FALSE
"FB04","LA-D1-HC-Gv-N500","local.auto",1e-08,0.1,"ok",,35,2,"tricube",1,0.108001948768546,0.0918374462125937,0.0354457012155555,2.90714603924596,1.49549385141039,8.90254853855519e-05,1.17063168955509e-06,1.17063168955509e-06,13.668,FALSE
"FB04","LA-D1-HC-Gv-N500","local.auto",1e-08,0.3,"ok",,35,2,"tricube",1,0.106358435907884,0.0929223888420133,0.0337516102247434,2.93179601994445,0.709558574692923,4.22394224235318e-05,2.92063168862919e-06,2.92063168862919e-06,13.708,FALSE
"FB04","LA-D1-HC-Gv-N500","local.auto",1e-08,1,"ok",,35,2,"tricube",1,0.105076149654894,0.0942229867265674,0.0323601957381746,2.96508822446563,0.285513314468012,1.699636637127e-05,9.04563168538853e-06,9.04563168538853e-06,13.774,FALSE
"FB04","LA-D1-HC-Gv-N500","local.auto",1e-08,3,"ok",,35,2,"tricube",1,0.104377875041512,0.0953754354135795,0.0317047788808513,2.9956676402482,0.141609219812764,8.42987720545373e-06,2.65456316761291e-05,2.65456316761291e-05,13.94,FALSE
"FB04","LA-D1-HC-Gv-N500","local.auto",1e-08,10,"ok",,35,2,"tricube",1,0.104597301279535,0.0969181923018825,0.032112751256627,3.03586879222726,0.0762009834463128,4.5361801599964e-06,8.77956316437233e-05,8.77956316437233e-05,13.933,FALSE
"FB04","LA-D1-HC-Gv-N500","local.auto",1e-06,0,"ok",,35,2,"tricube",1,0.112994535192838,0.0914371242547288,0.0373454060739276,2.937680611385,4.83565536928604,0.00028786247833914,1.44606058672361e-05,3.25200038372343e-05,0.140999999999963,FALSE
"FB04","LA-D1-HC-Gv-N500","local.auto",1e-06,0.01,"ok",,35,2,"tricube",1,0.107564076091045,0.0921911910303877,0.0356787051917822,2.95372014589943,3.19713377135192,0.000190322672051588,3.88566604938082e-05,3.88566604938082e-05,13.734,FALSE
"FB04","LA-D1-HC-Gv-N500","local.auto",1e-06,0.03,"ok",,35,2,"tricube",1,0.106969966370494,0.0926357012876971,0.0346484601230647,2.96012120932242,2.17671387601677,0.000129577937866547,5.58131689879131e-05,5.58131689879131e-05,13.628,FALSE
"FB04","LA-D1-HC-Gv-N500","local.auto",1e-06,0.1,"ok",,35,2,"tricube",1,0.10614060737629,0.0934853522772757,0.0333088176216315,2.97457003588874,1.17219478603063,6.9779765188853e-05,0.000117063168955509,0.000117063168955509,13.673,FALSE
"FB04","LA-D1-HC-Gv-N500","local.auto",1e-06,0.3,"ok",,35,2,"tricube",1,0.105523704046714,0.0945404375590038,0.0323372568791549,2.99486632603227,0.640514453656813,3.81292842357608e-05,0.000292063168862919,0.000292063168862919,13.677,FALSE
"FB04","LA-D1-HC-Gv-N500","local.auto",1e-06,1,"ok",,35,2,"tricube",1,0.105686781926025,0.0960997699672202,0.032086382647504,3.02902024869123,0.371128830623409,2.20929857088089e-05,0.000904563168538853,0.000904563168538853,13.917,FALSE
"FB04","LA-D1-HC-Gv-N500","local.auto",1e-06,3,"ok",,35,2,"tricube",1,0.107349577347945,0.09835653942049,0.0337242998340227,3.08915449655501,0.245311005888074,1.46031569096775e-05,0.00265456316761291,0.00265456316761291,13.807,FALSE
"FB04","LA-D1-HC-Gv-N500","local.auto",1e-06,10,"ok",,35,2,"tricube",1,0.111505510447137,0.102554623171861,0.0395168231632937,3.22950927271377,0.138221400178905,8.22820316512349e-06,0.00877956316437233,0.00877956316437233,13.998,FALSE
"FB05","LA-D1-HC-Bv-N500","auto",0,0,"ok",,15,2,"tricube",2,9559203.87795695,0.0606753210187766,0.0750640954332878,3.28730826754858,5.65565548467437,0.000842797058913252,0,0,0.117999999999995,FALSE
"FB05","LA-D1-HC-Bv-N500","auto",0,0.01,"ok",,15,2,"tricube",2,0.213716759316284,0.075844693831978,0.0593056823929094,4.47273051291752,3.34217633252754,0.000498045963205601,2.77284847565092e-07,2.77284847565092e-07,3.13499999999999,TRUE
"FB05","LA-D1-HC-Bv-N500","auto",0,0.03,"ok",,15,2,"tricube",2,0.201621754691964,0.0764480239721423,0.0578237595849363,4.50066895311265,2.5976773181359,0.000387101868150064,3.84819706879857e-07,3.84819706879857e-07,2.95300000000003,TRUE
"FB05","LA-D1-HC-Bv-N500","auto",0,0.1,"ok",,15,2,"tricube",2,0.174566737337573,0.0780001586007563,0.0549153817135465,4.5744343382933,1.57500279761095,0.000234704488136459,7.61191714481535e-07,7.61191714481535e-07,2.68200000000002,TRUE
"FB05","LA-D1-HC-Bv-N500","auto",0,0.3,"ok",,15,2,"tricube",2,0.148147480888144,0.0805273670385562,0.0514060524207307,4.70317350172372,0.760570337033712,0.000113339018772566,1.83654030762916e-06,1.83654030762916e-06,2.74600000000004,TRUE
"FB05","LA-D1-HC-Bv-N500","auto",0,1,"ok",,15,2,"tricube",2,0.128910981991929,0.0839536843338623,0.0473179940478558,4.90188980973273,0.260205635011429,3.87754424742712e-05,5.60026038364583e-06,5.60026038364583e-06,2.77800000000002,TRUE
"FB05","LA-D1-HC-Bv-N500","auto",0,3,"ok",,15,2,"tricube",2,0.11903609270215,0.0868377247436212,0.0434805089595171,5.09405024515354,0.0838259593703437,1.24916151999267e-05,1.63537463151222e-05,1.63537463151222e-05,2.863,TRUE
"FB05","LA-D1-HC-Bv-N500","auto",0,10,"ok",,15,2,"tricube",2,0.113477898483251,0.089530189019413,0.0393190612762699,5.28773082285316,0.0220710626186677,3.28899571632488e-06,5.39909470752891e-05,5.39909470752891e-05,2.76099999999997,TRUE
"FB05","LA-D1-HC-Bv-N500","auto",1e-10,0,"ok",,15,2,"tricube",2,1.26086165522969,0.0709615689619692,0.0655537831164159,4.14096713255221,5.13163331910447,0.000764708083878541,6.61356052937347e-10,1.5e-09,0.100999999999999,FALSE
"FB05","LA-D1-HC-Bv-N500","auto",1e-10,0.01,"ok",,15,2,"tricube",2,0.295618242759751,0.0717879866004769,0.0640110901786868,4.18727372471286,4.10947077186295,0.000612386997334134,1.86082711245065e-09,1.86082711245065e-09,3.08999999999997,FALSE
"FB05","LA-D1-HC-Bv-N500","auto",1e-10,0.03,"ok",,15,2,"tricube",2,0.279976910657678,0.0722654353804235,0.0627399014791072,4.21011707885213,3.33657917957753,0.000497211884104189,2.58248133735202e-09,2.58248133735202e-09,2.77799999999996,FALSE
"FB05","LA-D1-HC-Bv-N500","auto",1e-10,0.1,"ok",,15,2,"tricube",2,0.271186396487269,0.07361352233456,0.0600855428583674,4.27472824048009,2.15980110442542,0.000321850230018411,5.10827112450681e-09,5.10827112450681e-09,2.87699999999995,FALSE
"FB05","LA-D1-HC-Bv-N500","auto",1e-10,0.3,"ok",,15,2,"tricube",2,0.257567366568839,0.0759963345009029,0.056587494482756,4.39189990658351,1.14237195355146,0.000170234506901474,1.23248133735203e-08,1.23248133735203e-08,2.89100000000002,FALSE
"FB05","LA-D1-HC-Bv-N500","auto",1e-10,1,"ok",,15,2,"tricube",2,0.229715146888476,0.079693658662031,0.0523757249585934,4.59085002896752,0.427890883211886,6.37636395788232e-05,3.75827112450676e-08,3.75827112450676e-08,2.88499999999999,FALSE
"FB05","LA-D1-HC-Bv-N500","auto",1e-10,3,"ok",,15,2,"tricube",2,0.199473742076911,0.08321996601174,0.0488974963043677,4.81375029303691,0.13678832614666,2.03839854252914e-05,1.09748133735203e-07,1.09748133735203e-07,2.89099999999996,FALSE
"FB05","LA-D1-HC-Bv-N500","auto",1e-10,10,"ok",,15,2,"tricube",2,0.167022083313043,0.0864243290094638,0.0455337603580122,5.04835705350632,0.0329050116310615,4.90345409145121e-06,3.62327112450678e-07,3.62327112450678e-07,2.96799999999996,FALSE
"FB05","LA-D1-HC-Bv-N500","auto",1e-08,0,"ok",,15,2,"tricube",2,0.374818232314938,0.0745015425041035,0.0619125654588695,4.37868493906433,4.44630370732217,0.000662581321956525,6.61356052937347e-08,1.5e-07,0.104000000000042,FALSE
"FB05","LA-D1-HC-Bv-N500","auto",1e-08,0.01,"ok",,15,2,"tricube",2,0.226810288661141,0.0755170446562798,0.0598081403265676,4.4474172096751,3.41099209212871,0.000508300781582695,1.86082711245065e-07,1.86082711245065e-07,3.25899999999996,FALSE
"FB05","LA-D1-HC-Bv-N500","auto",1e-08,0.03,"ok",,15,2,"tricube",2,0.214803649299323,0.076093080333395,0.0583562215055504,4.47417947630329,2.66506699963138,0.000397144174566959,2.58248133735202e-07,2.58248133735202e-07,2.81,FALSE
"FB05","LA-D1-HC-Bv-N500","auto",1e-08,0.1,"ok",,15,2,"tricube",2,0.186457505331838,0.0775842691772746,0.0554686308732371,4.54454275904627,1.63297301892598,0.000243343121122723,5.10827112450681e-07,5.10827112450681e-07,2.89800000000002,FALSE
"FB05","LA-D1-HC-Bv-N500","auto",1e-08,0.3,"ok",,15,2,"tricube",2,0.15619141381854,0.0800677506760363,0.051929852767372,4.66905233155905,0.7982001305062,0.000118946552568085,1.23248133735203e-06,1.23248133735203e-06,2.92099999999999,FALSE
"FB05","LA-D1-HC-Bv-N500","auto",1e-08,1,"ok",,15,2,"tricube",2,0.132763519176998,0.0835437039454355,0.0478275966830696,4.86827770356541,0.273822592440799,4.08046204721034e-05,3.75827112450676e-06,3.75827112450676e-06,2.89100000000002,FALSE
"FB05","LA-D1-HC-Bv-N500","auto",1e-08,3,"ok",,15,2,"tricube",2,0.120775035004393,0.0865098654547337,0.0440490705224962,5.06590593499557,0.0871572659335379,1.29880413668682e-05,1.09748133735203e-05,1.09748133735203e-05,2.79300000000001,FALSE
"FB05","LA-D1-HC-Bv-N500","auto",1e-08,10,"ok",,15,2,"tricube",2,0.114029739633394,0.0892367613223577,0.0399851654635404,5.26431867086145,0.0225984360851876,3.36758409705922e-06,3.62327112450678e-05,3.62327112450678e-05,3.07100000000003,FALSE
"FB05","LA-D1-HC-Bv-N500","auto",1e-06,0,"ok",,15,2,"tricube",2,0.172815539110517,0.0790582901439554,0.0555737023865917,4.74638023243015,3.79364318362937,0.000565322857163608,6.61356052937347e-06,1.5e-05,0.101999999999975,FALSE
"FB05","LA-D1-HC-Bv-N500","auto",1e-06,0.01,"ok",,15,2,"tricube",2,0.128386304726982,0.0807468662625616,0.0523081867258162,4.85656647594759,2.7717377740558,0.000413040088877955,1.86082711245065e-05,1.86082711245065e-05,3.09100000000001,FALSE
"FB05","LA-D1-HC-Bv-N500","auto",1e-06,0.03,"ok",,15,2,"tricube",2,0.125397708227356,0.0815466924875108,0.0508082159512522,4.89382705454236,1.99090352523095,0.00029668137321863,2.58248133735202e-05,2.58248133735202e-05,3.005,FALSE
"FB05","LA-D1-HC-Bv-N500","auto",1e-06,0.1,"ok",,15,2,"tricube",2,0.121636407733555,0.0832691019583003,0.0479504950644484,4.97467358282883,1.11982748390794,0.000166874964800332,5.10827112450681e-05,5.10827112450681e-05,2.98699999999997,FALSE
"FB05","LA-D1-HC-Bv-N500","auto",1e-06,0.3,"ok",,15,2,"tricube",2,0.118155179710599,0.085508334444325,0.0443195388891614,5.08523527106093,0.533191714374094,7.94554070574322e-05,0.000123248133735203,0.000123248133735203,2.88000000000005,FALSE
"FB05","LA-D1-HC-Bv-N500","auto",1e-06,1,"ok",,15,2,"tricube",2,0.114770080344837,0.0882722415499043,0.0396500608318014,5.23665867353129,0.19271930890729,2.87187342268267e-05,0.000375827112450676,0.000375827112450676,2.95100000000002,FALSE
"FB05","LA-D1-HC-Bv-N500","auto",1e-06,3,"ok",,15,2,"tricube",2,0.111823695057996,0.0907809335380487,0.0353815740635874,5.3913258235045,0.0661162947227621,9.85254828367502e-06,0.00109748133735203,0.00109748133735203,2.87,FALSE
"FB05","LA-D1-HC-Bv-N500","auto",1e-06,10,"ok",,15,2,"tricube",2,0.1088175235597,0.0933126188432993,0.0313154647094831,5.56446686735288,0.0191531541286774,2.85417349276375e-06,0.00362327112450678,0.00362327112450678,2.94200000000001,FALSE
"FB05","LA-D1-HC-Bv-N500","local.auto",0,0,"ok",,34,2,"gaussian",2,2027.12643295939,0.0885571430817085,0.0468271754497594,4.85943774964005,6.14652289005585,0.00038340285655022,0,0,0.158999999999992,FALSE
"FB05","LA-D1-HC-Bv-N500","local.auto",0,0.01,"ok",,34,2,"gaussian",2,2085.27951074372,0.0885330753131747,0.0462389250613059,4.85959450550672,5.76335705158325,0.000359502046347345,0,0,13.146,FALSE
"FB05","LA-D1-HC-Bv-N500","local.auto",0,0.03,"ok",,34,2,"gaussian",2,2059.81953674233,0.0885240222371943,0.0452488429256916,4.86062586536401,5.13598079788555,0.000320368075466242,0,0,12.987,FALSE
"FB05","LA-D1-HC-Bv-N500","local.auto",0,0.1,"ok",,34,2,"gaussian",2,2108.43991188681,0.0886828645883202,0.0429285510513989,4.86770062839043,3.76149919541146,0.000234631768599662,0,0,13.306,FALSE
"FB05","LA-D1-HC-Bv-N500","local.auto",0,0.3,"ok",,34,2,"gaussian",2,1817.93743900236,0.0893929449881748,0.0398259123403888,4.89174132790921,2.19360585474133,0.000136830980034872,0,0,13.444,FALSE
"FB05","LA-D1-HC-Bv-N500","local.auto",0,1,"ok",,34,2,"gaussian",2,1371.91984714829,0.0910320133868192,0.036307612898157,4.95043875844641,0.938986754933909,5.85713598637898e-05,0,0,13.275,FALSE
"FB05","LA-D1-HC-Bv-N500","local.auto",0,3,"ok",,34,2,"gaussian",2,789.376021964581,0.09297474547036,0.0335183101775498,5.03274691204712,0.373982607297647,2.33279860016456e-05,0,0,13.074,FALSE
"FB05","LA-D1-HC-Bv-N500","local.auto",0,10,"ok",,34,2,"gaussian",2,341.204175874237,0.0951948617586499,0.0313317053066807,5.14465111943064,0.129856844879392,8.10010572805422e-06,0,0,13.207,FALSE
"FB05","LA-D1-HC-Bv-N500","local.auto",1e-10,0,"ok",,34,2,"gaussian",2,0.951473766362575,0.0895158721648603,0.0425563857912341,4.9739653296155,4.61803173164087,0.000288059865589239,2.63187138067867e-09,3.1633017771161e-09,0.147999999999968,FALSE
"FB05","LA-D1-HC-Bv-N500","local.auto",1e-10,0.01,"ok",,34,2,"gaussian",2,0.594829456132202,0.0895678445498353,0.0419660079025383,4.97550591803713,4.30720110758723,0.000268671123157602,4.07730177664495e-09,4.07730177664495e-09,13.147,FALSE
"FB05","LA-D1-HC-Bv-N500","local.auto",1e-10,0.03,"ok",,34,2,"gaussian",2,0.46136557090596,0.0896544739377455,0.0411500534486912,4.97738299284965,3.83723887311948,0.000239356197241167,5.90530177570297e-09,5.90530177570297e-09,13.085,FALSE
"FB05","LA-D1-HC-Bv-N500","local.auto",1e-10,0.1,"ok",,34,2,"gaussian",2,0.287250450963344,0.0899969857068058,0.0392801790458657,4.98511279343755,2.81588350816906,0.000175646914532984,1.2303301772406e-08,1.2303301772406e-08,13.342,FALSE
"FB05","LA-D1-HC-Bv-N500","local.auto",1e-10,0.3,"ok",,34,2,"gaussian",2,0.176739121044046,0.0908261066934898,0.0367826715237307,5.00724572199847,1.64635327929931,0.000102694899452077,3.05833017629859e-08,3.05833017629859e-08,13.503,FALSE
"FB05","LA-D1-HC-Bv-N500","local.auto",1e-10,1,"ok",,34,2,"gaussian",2,0.12448966493581,0.0923913075852491,0.0340417515289063,5.06011154117307,0.702604032506705,4.38264687051913e-05,9.45633017300159e-08,9.45633017300159e-08,13.226,FALSE
"FB05","LA-D1-HC-Bv-N500","local.auto",1e-10,3,"ok",,34,2,"gaussian",2,0.110825093639157,0.0940939905912722,0.0320891451584173,5.13333895314031,0.282138423052544,1.7599003416375e-05,2.7736330163581e-07,2.7736330163581e-07,13.0620000000001,FALSE
"FB05","LA-D1-HC-Bv-N500","local.auto",1e-10,10,"ok",,34,2,"gaussian",2,0.107001447916844,0.0959760156038816,0.030669823544184,5.22915877996367,0.102414903910312,6.388354426542e-06,9.17163301306105e-07,9.17163301306105e-07,13.294,FALSE
"FB05","LA-D1-HC-Bv-N500","local.auto",1e-08,0,"ok",,34,2,"gaussian",2,0.191844576205846,0.0902070668015827,0.041211817033241,5.00569092205724,4.1030291252812,0.000255935447614882,2.63187138067867e-07,3.1633017771161e-07,0.144999999999982,FALSE
"FB05","LA-D1-HC-Bv-N500","local.auto",1e-08,0.01,"ok",,34,2,"gaussian",2,0.117742467824088,0.090340186645401,0.0406494723934562,5.01198810522369,3.77973462781057,0.000235769243721337,4.07730177664495e-07,4.07730177664495e-07,13.03,FALSE
"FB05","LA-D1-HC-Bv-N500","local.auto",1e-08,0.03,"ok",,34,2,"gaussian",2,0.114741823298962,0.0904954578580445,0.0398746784019532,5.01941743453221,3.33057304249121,0.000207751803951825,5.90530177570297e-07,5.90530177570297e-07,13.291,FALSE
"FB05","LA-D1-HC-Bv-N500","local.auto",1e-08,0.1,"ok",,34,2,"gaussian",2,0.112018685942587,0.0909667445173829,0.0381026283587496,5.0381723023221,2.38656371701334,0.000148867150226087,1.2303301772406e-06,1.2303301772406e-06,13.498,FALSE
"FB05","LA-D1-HC-Bv-N500","local.auto",1e-08,0.3,"ok",,34,2,"gaussian",2,0.11012212169777,0.0918841267376762,0.0357742352342557,5.07036614875887,1.3558067566336,8.45714223670107e-05,3.05833017629859e-06,3.05833017629859e-06,13.284,FALSE
"FB05","LA-D1-HC-Bv-N500","local.auto",1e-08,1,"ok",,34,2,"gaussian",2,0.108571141982079,0.0933782691382348,0.0331570287789357,5.12418542360099,0.569378253073805,3.55162182897341e-05,9.45633017300159e-06,9.45633017300159e-06,12.926,FALSE
"FB05","LA-D1-HC-Bv-N500","local.auto",1e-08,3,"ok",,34,2,"gaussian",2,0.107596797758755,0.0949305550641395,0.0310355078497183,5.18913398230241,0.231830477662145,1.44609348994486e-05,2.7736330163581e-05,2.7736330163581e-05,13.127,FALSE
"FB05","LA-D1-HC-Bv-N500","local.auto",1e-08,10,"ok",,34,2,"gaussian",2,0.106711338621043,0.0967327099741218,0.0295282132541863,5.2770652162849,0.0864314175656005,5.39134938290859e-06,9.17163301306106e-05,9.17163301306106e-05,12.917,FALSE
"FB05","LA-D1-HC-Bv-N500","local.auto",1e-06,0,"ok",,34,2,"gaussian",2,0.139614840075973,0.0918585865897209,0.0379454315688572,5.08658338880952,3.0967661441633,0.000193167585475213,2.63187138067867e-05,3.1633017771161e-05,0.143000000000029,FALSE
"FB05","LA-D1-HC-Bv-N500","local.auto",1e-06,0.01,"ok",,34,2,"gaussian",2,0.114787715454214,0.0921182610876016,0.0370779555098569,5.09620342796672,2.81114288415791,0.000175351207704878,4.07730177664495e-05,4.07730177664495e-05,13.23,FALSE
